T rho P
732.225998269264 5.01187233627271e-10 1.27443781136551e-12
732.225998269264 6.30957344480194e-10 1.27443781136551e-12
732.225998269264 7.94328234724282e-10 1.27443781136551e-12
732.225998269264 1e-09 1.27443781136551e-12
732.225998269264 1.25892541179417e-09 1.27443781136551e-12
732.225998269264 1.58489319246111e-09 1.27443781136551e-12
732.225998269264 1.99526231496888e-09 1.27443781136551e-12
732.225998269264 2.51188643150958e-09 1.27443781136551e-12
732.225998269264 3.16227766016838e-09 1.27443781136551e-12
732.225998269264 3.98107170553497e-09 1.27443781136551e-12
732.225998269264 5.01187233627271e-09 1.27443781136551e-12
732.225998269264 6.30957344480194e-09 1.27443781136551e-12
732.225998269264 7.94328234724282e-09 1.27443781136551e-12
732.225998269264 1e-08 1.27443781136551e-12
732.225998269264 1.25892541179417e-08 1.27443781136551e-12
732.225998269264 1.58489319246111e-08 1.27443781136551e-12
732.225998269264 1.99526231496888e-08 1.27443781136551e-12
732.225998269264 2.51188643150958e-08 1.27443781136551e-12
732.225998269264 3.16227766016838e-08 1.27443781136551e-12
732.225998269264 3.98107170553497e-08 1.27443781136551e-12
732.225998269264 5.01187233627272e-08 1.27443781136551e-12
732.225998269264 6.30957344480193e-08 1.27443781136551e-12
732.225998269264 7.94328234724282e-08 1.27443781136551e-12
732.225998269264 1e-07 1.27443781136551e-12
732.225998269264 1.25892541179417e-07 1.27443781136551e-12
732.225998269264 1.58489319246111e-07 1.27443781136551e-12
732.225998269264 1.99526231496888e-07 1.27443781136551e-12
732.225998269264 2.51188643150958e-07 1.27443781136551e-12
732.225998269264 3.16227766016838e-07 1.27443781136551e-12
732.225998269264 3.98107170553497e-07 1.27443781136551e-12
732.225998269264 5.01187233627272e-07 1.27443781136551e-12
732.225998269264 6.30957344480193e-07 1.27443781136551e-12
732.225998269264 7.94328234724282e-07 1.27443781136551e-12
732.225998269264 1e-06 1.27443781136551e-12
732.225998269264 1.25892541179417e-06 1.27443781136551e-12
732.225998269264 1.58489319246111e-06 1.27443781136551e-12
732.225998269264 1.99526231496888e-06 1.27443781136551e-12
732.225998269264 2.51188643150958e-06 1.27443781136551e-12
732.225998269264 3.16227766016838e-06 1.27443781136551e-12
732.225998269264 3.98107170553497e-06 1.27443781136551e-12
732.225998269264 5.01187233627272e-06 1.27443781136551e-12
732.225998269264 6.30957344480193e-06 1.27443781136551e-12
732.225998269264 7.94328234724282e-06 1.27443781136551e-12
732.225998269264 1e-05 1.27443781136551e-12
732.225998269264 1.25892541179417e-05 1.27443781136551e-12
732.225998269264 1.58489319246111e-05 1.27443781136551e-12
732.225998269264 1.99526231496888e-05 1.27443781136551e-12
732.225998269264 2.51188643150958e-05 1.27443781136551e-12
732.225998269264 3.16227766016838e-05 1.27443781136551e-12
732.225998269264 3.98107170553497e-05 1.27443781136551e-12
732.225998269264 5.01187233627272e-05 1.27443781136551e-12
732.225998269264 6.30957344480193e-05 1.27443781136551e-12
732.225998269264 7.94328234724282e-05 1.27443781136551e-12
732.225998269264 0.0001 1.27443781136551e-12
732.225998269264 0.000125892541179417 1.27443781136551e-12
732.225998269264 0.000158489319246111 1.27443781136551e-12
732.225998269264 0.000199526231496888 1.27443781136551e-12
732.225998269264 0.000251188643150958 1.27443781136551e-12
732.225998269264 0.000316227766016838 1.27443781136551e-12
732.225998269264 0.000398107170553497 1.27443781136551e-12
732.225998269264 0.000501187233627273 1.27443781136551e-12
732.225998269264 0.000630957344480193 1.27443781136551e-12
732.225998269264 0.000794328234724281 1.27443781136551e-12
732.225998269264 0.001 1.27443781136551e-12
732.225998269264 0.00125892541179417 1.27443781136551e-12
732.225998269264 0.00158489319246111 1.27443781136551e-12
732.225998269264 0.00199526231496888 1.27443781136551e-12
732.225998269264 0.00251188643150958 1.27443781136551e-12
732.225998269264 0.00316227766016838 1.27443781136551e-12
732.225998269264 0.00398107170553497 1.27443781136551e-12
732.225998269264 0.00501187233627272 1.27443781136551e-12
732.225998269264 0.00630957344480193 1.27443781136551e-12
732.225998269264 0.00794328234724281 1.27443781136551e-12
732.225998269264 0.01 1.27443781136551e-12
732.225998269264 0.0125892541179417 1.27443781136551e-12
732.225998269264 0.0158489319246111 1.27443781136551e-12
732.225998269264 0.0199526231496888 1.27443781136551e-12
732.225998269264 0.0251188643150958 1.27443781136551e-12
732.225998269264 0.0316227766016838 1.27443781136551e-12
732.225998269264 0.0398107170553497 1.27443781136551e-12
732.225998269264 0.0501187233627272 1.27443781136551e-12
732.225998269264 0.0630957344480193 1.27443781136551e-12
732.225998269264 0.0794328234724281 1.27443781136551e-12
732.225998269264 0.1 1.27443781136551e-12
732.225998269264 0.125892541179417 1.27443781136551e-12
732.225998269264 0.158489319246111 1.27443781136551e-12
732.225998269264 0.199526231496888 1.27443781136551e-12
732.225998269264 0.251188643150958 1.27443781136551e-12
732.225998269264 0.316227766016838 1.27443781136551e-12
732.225998269264 0.398107170553497 1.27443781136551e-12
732.225998269264 0.501187233627272 1.27443781136551e-12
732.225998269264 0.630957344480193 1.27443781136551e-12
732.225998269264 0.794328234724281 1.27443781136551e-12
732.225998269264 1 1.27443781136551e-12
732.225998269264 1.25892541179417 1.27443781136551e-12
732.225998269264 1.58489319246111 1.27443781136551e-12
732.225998269264 1.99526231496888 1.27443781136551e-12
732.225998269264 2.51188643150958 1.27443781136551e-12
732.225998269264 3.16227766016838 16.3667934046662
732.225998269264 3.98107170553497 61.8975814142746
732.225998269264 5.01187233627272 161.558867524475
732.225998269264 6.30957344480193 362.582058601385
732.225998269264 7.94328234724282 746.294490321908
732.225998269264 10 1449.77474298216
732.225998269264 12.5892541179417 2699.7684292506
732.225998269264 15.8489319246111 4866.3233902014
732.225998269264 19.9526231496888 8545.70618967843
732.225998269264 25.1188643150958 14688.966708738
732.225998269264 31.6227766016838 24799.7426147327
732.225998269264 39.8107170553497 41237.3737227669
732.225998269264 50.1187233627272 67679.4581043953
732.225998269264 63.0957344480193 109825.325415877
732.225998269264 79.4328234724281 176462.44330663
732.225998269264 100 281078.491447999
921.817916397529 2.51188643150958e-13 7.76666653388529e-14
921.817916397529 3.16227766016838e-13 9.74162483335438e-14
921.817916397529 3.98107170553497e-13 1.2218440197227e-13
921.817916397529 5.01187233627271e-13 1.53245423817844e-13
921.817916397529 6.30957344480194e-13 1.92196878250547e-13
921.817916397529 7.94328234724282e-13 2.41041589822034e-13
921.817916397529 1e-12 3.02290197295866e-13
921.817916397529 1.25892541179417e-12 3.79090206215288e-13
921.817916397529 1.58489319246111e-12 4.7538670179892e-13
921.817916397529 1.99526231496888e-12 5.96124902891806e-13
921.817916397529 2.51188643150958e-12 7.47502846115805e-13
921.817916397529 3.16227766016838e-12 9.37289200209098e-13
921.817916397529 3.98107170553497e-12 1.17521994640339e-12
921.817916397529 5.01187233627271e-12 1.47349661749906e-12
921.817916397529 6.30957344480194e-12 1.84740967712245e-12
921.817916397529 7.94328234724282e-12 2.3161198476355e-12
921.817916397529 1e-11 2.90363679982689e-12
921.817916397529 1.25892541179417e-11 3.64004239293207e-12
921.817916397529 1.58489319246111e-11 4.56302722585725e-12
921.817916397529 1.99526231496888e-11 5.7198146234232e-12
921.817916397529 2.51188643150958e-11 7.1695599475675e-12
921.817916397529 3.16227766016838e-11 8.98637012889848e-12
921.817916397529 3.98107170553497e-11 1.12630718629621e-11
921.817916397529 5.01187233627271e-11 1.41159354387069e-11
921.817916397529 6.30957344480194e-11 1.76905886744192e-11
921.817916397529 7.94328234724282e-11 2.21694080367759e-11
921.817916397529 1e-10 2.77807818676707e-11
921.817916397529 1.25892541179417e-10 3.4810719471129e-11
921.817916397529 1.58489319246111e-10 4.36173081859246e-11
921.817916397529 1.99526231496888e-10 5.46489213637312e-11
921.817916397529 2.51188643150958e-10 6.84668729780257e-11
921.817916397529 3.16227766016838e-10 8.57738244651177e-11
921.817916397529 3.98107170553497e-10 1.07449339250999e-10
921.817916397529 5.01187233627271e-10 1.3459430777018e-10
921.817916397529 6.30957344480194e-10 1.68586499811745e-10
921.817916397529 7.94328234724282e-10 2.11150011128054e-10
921.817916397529 1e-09 2.64442307302282e-10
921.817916397529 1.25892541179417e-09 3.3116260903922e-10
921.817916397529 1.58489319246111e-09 3.91236317064477e-10
921.817916397529 1.99526231496888e-09 3.91236317064477e-10
921.817916397529 2.51188643150958e-09 3.91236317064477e-10
921.817916397529 3.16227766016838e-09 3.91236317064477e-10
921.817916397529 3.98107170553497e-09 3.91236317064477e-10
921.817916397529 5.01187233627271e-09 3.91236317064477e-10
921.817916397529 6.30957344480194e-09 3.91236317064477e-10
921.817916397529 7.94328234724282e-09 3.91236317064477e-10
921.817916397529 1e-08 3.91236317064477e-10
921.817916397529 1.25892541179417e-08 3.91236317064477e-10
921.817916397529 1.58489319246111e-08 3.91236317064477e-10
921.817916397529 1.99526231496888e-08 3.91236317064477e-10
921.817916397529 2.51188643150958e-08 3.91236317064477e-10
921.817916397529 3.16227766016838e-08 3.91236317064477e-10
921.817916397529 3.98107170553497e-08 3.91236317064477e-10
921.817916397529 5.01187233627272e-08 3.91236317064477e-10
921.817916397529 6.30957344480193e-08 3.91236317064477e-10
921.817916397529 7.94328234724282e-08 3.91236317064477e-10
921.817916397529 1e-07 3.91236317064477e-10
921.817916397529 1.25892541179417e-07 3.91236317064477e-10
921.817916397529 1.58489319246111e-07 3.91236317064477e-10
921.817916397529 1.99526231496888e-07 3.91236317064477e-10
921.817916397529 2.51188643150958e-07 3.91236317064477e-10
921.817916397529 3.16227766016838e-07 3.91236317064477e-10
921.817916397529 3.98107170553497e-07 3.91236317064477e-10
921.817916397529 5.01187233627272e-07 3.91236317064477e-10
921.817916397529 6.30957344480193e-07 3.91236317064477e-10
921.817916397529 7.94328234724282e-07 3.91236317064477e-10
921.817916397529 1e-06 3.91236317064477e-10
921.817916397529 1.25892541179417e-06 3.91236317064477e-10
921.817916397529 1.58489319246111e-06 3.91236317064477e-10
921.817916397529 1.99526231496888e-06 3.91236317064477e-10
921.817916397529 2.51188643150958e-06 3.91236317064477e-10
921.817916397529 3.16227766016838e-06 3.91236317064477e-10
921.817916397529 3.98107170553497e-06 3.91236317064477e-10
921.817916397529 5.01187233627272e-06 3.91236317064477e-10
921.817916397529 6.30957344480193e-06 3.91236317064477e-10
921.817916397529 7.94328234724282e-06 3.91236317064477e-10
921.817916397529 1e-05 3.91236317064477e-10
921.817916397529 1.25892541179417e-05 3.91236317064477e-10
921.817916397529 1.58489319246111e-05 3.91236317064477e-10
921.817916397529 1.99526231496888e-05 3.91236317064477e-10
921.817916397529 2.51188643150958e-05 3.91236317064477e-10
921.817916397529 3.16227766016838e-05 3.91236317064477e-10
921.817916397529 3.98107170553497e-05 3.91236317064477e-10
921.817916397529 5.01187233627272e-05 3.91236317064477e-10
921.817916397529 6.30957344480193e-05 3.91236317064477e-10
921.817916397529 7.94328234724282e-05 3.91236317064477e-10
921.817916397529 0.0001 3.91236317064477e-10
921.817916397529 0.000125892541179417 3.91236317064477e-10
921.817916397529 0.000158489319246111 3.91236317064477e-10
921.817916397529 0.000199526231496888 3.91236317064477e-10
921.817916397529 0.000251188643150958 3.91236317064477e-10
921.817916397529 0.000316227766016838 3.91236317064477e-10
921.817916397529 0.000398107170553497 3.91236317064477e-10
921.817916397529 0.000501187233627273 3.91236317064477e-10
921.817916397529 0.000630957344480193 3.91236317064477e-10
921.817916397529 0.000794328234724281 3.91236317064477e-10
921.817916397529 0.001 3.91236317064477e-10
921.817916397529 0.00125892541179417 3.91236317064477e-10
921.817916397529 0.00158489319246111 3.91236317064477e-10
921.817916397529 0.00199526231496888 3.91236317064477e-10
921.817916397529 0.00251188643150958 3.91236317064477e-10
921.817916397529 0.00316227766016838 3.91236317064477e-10
921.817916397529 0.00398107170553497 3.91236317064477e-10
921.817916397529 0.00501187233627272 3.91236317064477e-10
921.817916397529 0.00630957344480193 3.91236317064477e-10
921.817916397529 0.00794328234724281 3.91236317064477e-10
921.817916397529 0.01 3.91236317064477e-10
921.817916397529 0.0125892541179417 3.91236317064477e-10
921.817916397529 0.0158489319246111 3.91236317064477e-10
921.817916397529 0.0199526231496888 3.91236317064477e-10
921.817916397529 0.0251188643150958 3.91236317064477e-10
921.817916397529 0.0316227766016838 3.91236317064477e-10
921.817916397529 0.0398107170553497 3.91236317064477e-10
921.817916397529 0.0501187233627272 3.91236317064477e-10
921.817916397529 0.0630957344480193 3.91236317064477e-10
921.817916397529 0.0794328234724281 3.91236317064477e-10
921.817916397529 0.1 3.91236317064477e-10
921.817916397529 0.125892541179417 3.91236317064477e-10
921.817916397529 0.158489319246111 3.91236317064477e-10
921.817916397529 0.199526231496888 3.91236317064477e-10
921.817916397529 0.251188643150958 3.91236317064477e-10
921.817916397529 0.316227766016838 3.91236317064477e-10
921.817916397529 0.398107170553497 3.91236317064477e-10
921.817916397529 0.501187233627272 3.91236317064477e-10
921.817916397529 0.630957344480193 3.91236317064477e-10
921.817916397529 0.794328234724281 3.91236317064477e-10
921.817916397529 1 3.91236317064477e-10
921.817916397529 1.25892541179417 3.91236317064477e-10
921.817916397529 1.58489319246111 3.91236317064477e-10
921.817916397529 1.99526231496888 3.91236317064477e-10
921.817916397529 2.51188643150958 3.91236317064477e-10
921.817916397529 3.16227766016838 16.6882223099386
921.817916397529 3.98107170553497 62.263974766545
921.817916397529 5.01187233627272 161.970846831338
921.817916397529 6.30957344480193 363.036793394425
921.817916397529 7.94328234724282 746.786699649438
921.817916397529 10 1450.23388701596
921.817916397529 12.5892541179417 2700.2618192158
921.817916397529 15.8489319246111 4866.76236066504
921.817916397529 19.9526231496888 8546.07927466216
921.817916397529 25.1188643150958 14689.268770353
921.817916397529 31.6227766016838 24799.9772110924
921.817916397529 39.8107170553497 41237.5519590537
921.817916397529 50.1187233627272 67679.5855632485
921.817916397529 63.0957344480193 109825.459246129
921.817916397529 79.4328234724281 176462.589121511
921.817916397529 100 281078.567812795
1160.5 2.51188643150958e-13 1.07486201245449e-13
1160.5 3.16227766016838e-13 1.34795888211329e-13
1160.5 3.98107170553497e-13 1.69039130008657e-13
1160.5 5.01187233627271e-13 2.11974797599822e-13
1160.5 6.30957344480194e-13 2.65807592689495e-13
1160.5 7.94328234724282e-13 3.33300848298023e-13
1160.5 1e-12 4.17918007356328e-13
1160.5 1.25892541179417e-12 5.23999573258459e-13
1160.5 1.58489319246111e-12 6.56985462817152e-13
1160.5 1.99526231496888e-12 8.23692975980033e-13
1160.5 2.51188643150958e-12 1.03266455977418e-12
1160.5 3.16227766016838e-12 1.29460476451575e-12
1160.5 3.98107170553497e-12 1.62292653750052e-12
1160.5 5.01187233627271e-12 2.03443484015356e-12
1160.5 6.30957344480194e-12 2.55018465222442e-12
1160.5 7.94328234724282e-12 3.19655407329971e-12
1160.5 1e-11 4.00658745925693e-12
1160.5 1.25892541179417e-11 5.02167881549879e-12
